State,EPA Region,County,FIPS,Tract,Population,"1,3-Butadiene",Acetaldehyde,Aniline,Benzene,Ethylene Oxide,Formaldehyde,Naphthalene
NJ,EPA Region 2,Cape May,34009,34009021805,4360,0.36,1.4,0,2.19,0.42,11.33,0.47
NJ,EPA Region 2,Cape May,34009,34009021806,2828,0.37,1.4,0,2.2,0.43,11.32,0.47
NJ,EPA Region 2,Cape May,34009,34009021900,2319,0.35,1.4,0,2.09,0.41,11.29,0.44
NJ,EPA Region 2,Cape May,34009,34009022000,3607,0.32,1.4,0,1.95,0.41,11.28,0.42
NJ,EPA Region 2,Cape May,34009,34009022101,1602,0.41,1.51,0,2.33,0.44,12.06,0.55
NJ,EPA Region 2,Cape May,34009,34009022102,6248,0.39,1.51,0,2.28,0.47,12.06,0.55
NJ,EPA Region 2,Cumberland,34011,34011010101,3571,0.47,1.91,0,2.4,0.62,14.82,0.76
NJ,EPA Region 2,Cumberland,34011,34011010103,4405,0.29,1.73,0,1.73,0.46,14.76,0.56
NJ,EPA Region 2,Cumberland,34011,34011010200,5178,0.49,1.94,0,2.4,0.65,14.98,0.85
NJ,EPA Region 2,Cumberland,34011,34011010301,3290,0.52,1.96,0,2.52,1.8,14.91,0.9
NJ,EPA Region 2,Cumberland,34011,34011010302,1585,0.49,1.92,0,2.41,0.22,15.12,0.89
NJ,EPA Region 2,Cumberland,34011,34011010401,5039,0.47,1.87,0,2.43,1,14.16,0.62
NJ,EPA Region 2,Cumberland,34011,34011010402,1256,0.67,2.09,0,3.03,6.9,15.95,1.26
NJ,EPA Region 2,Cumberland,34011,34011010500,2235,0.45,1.85,0,2.36,1.13,14.08,0.6
NJ,EPA Region 2,Cumberland,34011,34011010600,5087,0.52,1.89,0,2.51,1.14,14.34,0.64
NJ,EPA Region 2,Cumberland,34011,34011010700,7660,0.57,1.92,0,2.72,1.22,14.48,0.72
NJ,EPA Region 2,Cumberland,34011,34011010800,3119,0.62,1.95,0,2.73,1.52,14.8,0.75
NJ,EPA Region 2,Cumberland,34011,34011020100,1222,0.58,1.92,0,2.71,1.01,14.5,0.71
NJ,EPA Region 2,Cumberland,34011,34011020200,3168,0.57,1.92,0,2.71,1.01,14.48,0.7
NJ,EPA Region 2,Cumberland,34011,34011020300,6804,0.55,1.91,0,2.64,1.02,14.48,0.7
NJ,EPA Region 2,Cumberland,34011,34011020400,2830,0.59,1.92,0,2.73,1.01,14.5,0.71
NJ,EPA Region 2,Cumberland,34011,34011020503,7289,0.54,1.91,0,2.6,0.93,14.44,0.68
NJ,EPA Region 2,Cumberland,34011,34011020600,4036,0.52,1.9,0,2.5,1,14.41,0.65
NJ,EPA Region 2,Cumberland,34011,34011030100,996,0.66,1.98,0,2.77,0.02,15.04,0.8
NJ,EPA Region 2,Cumberland,34011,34011030200,5578,0.61,1.98,0,2.65,0.02,14.99,0.77
NJ,EPA Region 2,Cumberland,34011,34011030300,3899,0.62,1.98,0,2.67,0.02,15.02,0.79
NJ,EPA Region 2,Cumberland,34011,34011030400,7807,0.62,1.98,0,2.87,0.53,15.02,0.82
NJ,EPA Region 2,Cumberland,34011,34011030501,6061,0.61,1.98,0,2.53,0.15,15.06,0.85
NJ,EPA Region 2,Cumberland,34011,34011030502,4059,0.59,1.99,0,2.82,0.65,14.98,0.85
NJ,EPA Region 2,Cumberland,34011,34011040300,3437,0.66,2.03,0,2.71,0.02,14.96,0.81
NJ,EPA Region 2,Cumberland,34011,34011040400,6489,0.68,2.04,0,2.8,0.67,15.07,0.86
NJ,EPA Region 2,Cumberland,34011,34011040500,6076,0.64,1.99,0,2.77,1.22,15.1,0.81
NJ,EPA Region 2,Cumberland,34011,34011040600,7409,0.6,1.98,0,2.56,0.11,14.98,0.75
NJ,EPA Region 2,Cumberland,34011,34011040700,8082,0.61,2.01,0,2.75,0.43,15.07,0.83
NJ,EPA Region 2,Cumberland,34011,34011040800,5135,0.55,1.98,0,2.74,0.89,14.92,0.8
NJ,EPA Region 2,Cumberland,34011,34011040901,2982,0.73,2.06,0,3.05,1.12,15.23,0.98
NJ,EPA Region 2,Cumberland,34011,34011040902,6475,0.67,2.03,0,2.76,0.85,14.96,0.83
NJ,EPA Region 2,Cumberland,34011,34011041000,7537,0.59,1.98,0,2.74,0.68,14.98,0.79
NJ,EPA Region 2,Cumberland,34011,34011041100,7102,0.7,2.04,0,2.9,0.49,15.15,0.86
NJ,EPA Region 2,Essex,34013,34013000100,5899,2.26,2.25,0,5.41,0.95,17.6,1.72
NJ,EPA Region 2,Essex,34013,34013000200,2911,2.28,2.26,0,5.43,0.85,17.59,1.7
NJ,EPA Region 2,Essex,34013,34013000300,3346,2.25,2.25,0,5.42,0.9,17.6,1.71
NJ,EPA Region 2,Essex,34013,34013000400,2333,2.25,2.25,0,5.38,0.92,17.61,1.72
NJ,EPA Region 2,Essex,34013,34013000500,1741,2.17,2.24,0,5.19,0.79,17.46,1.63
NJ,EPA Region 2,Essex,34013,34013000600,4271,2.24,2.26,0,5.4,0.8,17.58,1.68
NJ,EPA Region 2,Essex,34013,34013000700,6612,2.14,2.24,0,5.2,0.8,17.49,1.63
NJ,EPA Region 2,Essex,34013,34013000800,4539,2.17,2.25,0,5.23,0.81,17.5,1.63
NJ,EPA Region 2,Essex,34013,34013000900,4011,2.29,2.27,0,5.46,0.84,17.69,1.7
NJ,EPA Region 2,Essex,34013,34013001000,3311,2.36,2.28,0,5.5,0.89,17.8,1.73
NJ,EPA Region 2,Essex,34013,34013001100,3750,2.29,2.27,0,5.34,0.9,17.83,1.71
NJ,EPA Region 2,Essex,34013,34013001300,1646,2.23,2.26,0,5.27,0.89,17.67,1.67
NJ,EPA Region 2,Essex,34013,34013001400,2601,2.2,2.25,0,5.16,0.88,17.63,1.66
NJ,EPA Region 2,Essex,34013,34013001500,1787,2.28,2.27,0,5.41,0.89,17.74,1.7
NJ,EPA Region 2,Essex,34013,34013001600,1756,2.2,2.25,0,5.27,0.87,17.62,1.66
NJ,EPA Region 2,Essex,34013,34013001700,2030,2.21,2.25,0,5.26,0.82,17.57,1.65
NJ,EPA Region 2,Essex,34013,34013001800,1947,2.16,2.25,0,5.13,0.82,17.5,1.63
NJ,EPA Region 2,Essex,34013,34013001900,1936,2.18,2.24,0,5.12,0.8,17.43,1.62
NJ,EPA Region 2,Essex,34013,34013002000,4124,1.98,2.2,0,4.68,0.81,16.95,1.44
NJ,EPA Region 2,Essex,34013,34013002100,3017,2,2.2,0,4.71,0.8,16.93,1.44
NJ,EPA Region 2,Essex,34013,34013002201,7989,1.87,2.17,0,4.44,0.8,16.67,1.36
NJ,EPA Region 2,Essex,34013,34013002202,3135,1.98,2.19,0,4.61,0.83,16.83,1.41
NJ,EPA Region 2,Essex,34013,34013002300,4250,2,2.21,0,4.72,0.84,17.03,1.47
NJ,EPA Region 2,Essex,34013,34013002400,3456,1.99,2.21,0,4.73,0.81,17.1,1.48
NJ,EPA Region 2,Essex,34013,34013002500,3664,2.07,2.22,0,4.92,0.8,17.24,1.54
NJ,EPA Region 2,Essex,34013,34013002600,1754,2.18,2.25,0,5.13,0.83,17.53,1.65
NJ,EPA Region 2,Essex,34013,34013002800,1726,2.16,2.24,0,5.02,0.88,17.56,1.63
NJ,EPA Region 2,Essex,34013,34013003100,2065,2.37,2.29,0,5.43,0.97,18.03,1.77
NJ,EPA Region 2,Essex,34013,34013003500,2328,2.12,2.24,0,4.99,0.84,17.43,1.61
NJ,EPA Region 2,Essex,34013,34013003700,2050,2.11,2.24,0,4.96,0.9,17.48,1.61
NJ,EPA Region 2,Essex,34013,34013003800,2073,2.21,2.26,0,5.11,0.95,17.73,1.67
NJ,EPA Region 2,Essex,34013,34013003900,1466,2.34,2.28,0,5.31,0.97,17.98,1.74
NJ,EPA Region 2,Essex,34013,34013004100,3411,2.15,2.25,0,5.02,0.92,17.56,1.63
NJ,EPA Region 2,Essex,34013,34013004200,2831,2.1,2.24,0,4.99,0.87,17.43,1.61
NJ,EPA Region 2,Essex,34013,34013004300,2560,2.25,2.26,0,5.24,0.92,17.56,1.67
NJ,EPA Region 2,Essex,34013,34013004400,1708,2.07,2.23,0,4.93,0.96,17.41,1.59
NJ,EPA Region 2,Essex,34013,34013004500,3282,2.1,2.24,0,5.01,0.94,17.43,1.59
NJ,EPA Region 2,Essex,34013,34013004600,3198,2.13,2.25,0,5.08,0.97,17.57,1.65
NJ,EPA Region 2,Essex,34013,34013004700,4624,2.18,2.26,0,5.11,1.01,17.7,1.68
NJ,EPA Region 2,Essex,34013,34013004801,2236,2.23,2.27,0,5.21,1.01,17.95,1.73
NJ,EPA Region 2,Essex,34013,34013004802,3207,2.45,2.32,0,5.61,1.08,18.48,1.93
NJ,EPA Region 2,Essex,34013,34013004900,3652,2.24,2.27,0,5.21,1.02,17.82,1.72
NJ,EPA Region 2,Essex,34013,34013005000,3440,2.64,2.32,0,5.73,0.99,18.37,1.89
NJ,EPA Region 2,Essex,34013,34013005100,2214,2.26,2.27,0,5.19,0.98,17.75,1.7
NJ,EPA Region 2,Essex,34013,34013005200,1294,2.26,2.27,0,5.3,0.94,17.66,1.7
NJ,EPA Region 2,Essex,34013,34013005300,2623,2.16,2.25,0,5.05,0.97,17.6,1.65
NJ,EPA Region 2,Essex,34013,34013005400,3684,2.19,2.26,0,5.08,0.96,17.72,1.67
NJ,EPA Region 2,Essex,34013,34013005700,2664,2.69,2.35,0,5.89,0.94,18.89,1.98
NJ,EPA Region 2,Essex,34013,34013006200,1386,2.37,2.3,0,5.5,0.95,18.26,1.81
NJ,EPA Region 2,Essex,34013,34013006400,987,2.28,2.27,0,5.29,0.93,17.9,1.71
NJ,EPA Region 2,Essex,34013,34013006600,1300,2.41,2.3,0,5.47,0.94,18.34,1.82
NJ,EPA Region 2,Essex,34013,34013006700,3653,2.47,2.32,0,5.54,0.94,18.61,1.87
NJ,EPA Region 2,Essex,34013,34013006800,4954,2.64,2.35,0,5.72,0.91,19.07,1.95
NJ,EPA Region 2,Essex,34013,34013006900,4129,2.68,2.36,0,5.87,0.93,19.14,1.99
NJ,EPA Region 2,Essex,34013,34013007000,3490,2.69,2.37,0,5.85,0.89,19.19,2
NJ,EPA Region 2,Essex,34013,34013007100,3585,2.69,2.37,0,5.8,0.93,19.48,2.02
NJ,EPA Region 2,Essex,34013,34013007200,3532,2.67,2.37,0,5.9,0.88,19.27,2
NJ,EPA Region 2,Essex,34013,34013007300,5276,2.56,2.34,0,5.75,0.87,18.97,1.93
NJ,EPA Region 2,Essex,34013,34013007400,5143,2.46,2.33,0,5.51,0.85,18.6,1.89
NJ,EPA Region 2,Essex,34013,34013007501,4240,2.52,2.34,0,5.76,0.85,18.86,1.91
NJ,EPA Region 2,Essex,34013,34013007502,2746,2.13,2.29,0,4.93,0.8,17.89,1.76
NJ,EPA Region 2,Essex,34013,34013007600,3090,2.53,2.33,0,5.71,0.9,18.75,1.9
NJ,EPA Region 2,Essex,34013,34013007700,2511,2.58,2.34,0,5.7,0.88,18.8,1.92
NJ,EPA Region 2,Essex,34013,34013007800,3385,2.51,2.33,0,5.59,0.9,18.74,1.89
NJ,EPA Region 2,Essex,34013,34013007900,3699,2.51,2.33,0,5.64,0.9,18.63,1.88
NJ,EPA Region 2,Essex,34013,34013008000,1986,2.51,2.32,0,5.65,0.89,18.45,1.86
NJ,EPA Region 2,Essex,34013,34013008100,3486,2.37,2.3,0,5.43,0.94,18.29,1.8
NJ,EPA Region 2,Essex,34013,34013008200,2128,2.27,2.27,0,5.31,0.92,17.83,1.7
NJ,EPA Region 2,Essex,34013,34013008700,4107,2.31,2.27,0,5.47,0.84,17.72,1.7
NJ,EPA Region 2,Essex,34013,34013008800,1998,2.25,2.26,0,5.29,0.85,17.68,1.67
NJ,EPA Region 2,Essex,34013,34013008900,2019,2.18,2.25,0,5.17,0.84,17.57,1.64
NJ,EPA Region 2,Essex,34013,34013009000,1904,2.39,2.28,0,5.53,0.86,17.8,1.73
NJ,EPA Region 2,Essex,34013,34013009100,3331,2.23,2.26,0,5.25,0.85,17.6,1.66
NJ,EPA Region 2,Essex,34013,34013009200,3228,2.1,2.24,0,5.16,0.83,17.49,1.61
NJ,EPA Region 2,Essex,34013,34013009300,4793,2.27,2.26,0,5.41,0.87,17.65,1.69
NJ,EPA Region 2,Essex,34013,34013009400,5827,2.2,2.25,0,5.3,0.85,17.53,1.65
NJ,EPA Region 2,Essex,34013,34013009500,6020,2.29,2.26,0,5.44,0.94,17.67,1.72
NJ,EPA Region 2,Essex,34013,34013009600,4496,2.36,2.27,0,5.52,0.91,17.79,1.75
NJ,EPA Region 2,Essex,34013,34013009700,4866,2.37,2.27,0,5.61,0.95,17.81,1.78
NJ,EPA Region 2,Essex,34013,34013009900,2353,2.11,2.22,0,4.99,0.83,17.18,1.57
NJ,EPA Region 2,Essex,34013,34013010000,3010,2.13,2.22,0,5.08,0.81,17.24,1.59
NJ,EPA Region 2,Essex,34013,34013010100,2679,2.15,2.23,0,5.13,0.82,17.35,1.63
NJ,EPA Region 2,Essex,34013,34013010200,4624,2.06,2.22,0,4.99,0.76,17.31,1.58
NJ,EPA Region 2,Essex,34013,34013010300,3937,2.07,2.23,0,5.06,0.74,17.34,1.58
NJ,EPA Region 2,Essex,34013,34013010400,4536,2.13,2.23,0,5.07,0.7,17.25,1.58
NJ,EPA Region 2,Essex,34013,34013010500,4726,2.02,2.21,0,4.9,0.73,17.11,1.53
NJ,EPA Region 2,Essex,34013,34013010600,4240,2.12,2.23,0,5.07,0.73,17.34,1.6
NJ,EPA Region 2,Essex,34013,34013010700,3311,2.25,2.25,0,5.28,0.75,17.48,1.65
NJ,EPA Region 2,Essex,34013,34013010800,2256,2.15,2.24,0,5.17,0.76,17.43,1.61
NJ,EPA Region 2,Essex,34013,34013010900,2826,2.25,2.26,0,5.32,0.75,17.53,1.67
NJ,EPA Region 2,Essex,34013,34013011100,3646,2.34,2.27,0,5.49,0.75,17.59,1.71
NJ,EPA Region 2,Essex,34013,34013011200,3270,2.05,2.22,0,4.94,0.75,17.23,1.55
NJ,EPA Region 2,Essex,34013,34013011300,3537,2.02,2.21,0,4.87,0.75,17.11,1.52
NJ,EPA Region 2,Essex,34013,34013011400,4285,1.98,2.2,0,4.71,0.77,16.92,1.43
NJ,EPA Region 2,Essex,34013,34013011500,2380,2.05,2.21,0,4.89,0.79,17.1,1.5
NJ,EPA Region 2,Essex,34013,34013011600,2868,2.1,2.23,0,5.03,0.79,17.27,1.58
NJ,EPA Region 2,Essex,34013,34013011700,3403,2.07,2.22,0,4.94,0.77,17.22,1.54
NJ,EPA Region 2,Essex,34013,34013011800,2383,2.1,2.23,0,4.97,0.8,17.22,1.54
NJ,EPA Region 2,Essex,34013,34013011900,1701,2.31,2.26,0,5.27,0.85,17.44,1.63
NJ,EPA Region 2,Essex,34013,34013012000,5812,1.88,2.19,0,4.52,0.9,16.88,1.42
NJ,EPA Region 2,Essex,34013,34013012100,4242,2.25,2.23,0,5,0.89,17.08,1.52
NJ,EPA Region 2,Essex,34013,34013012200,6231,2.02,2.2,0,4.73,0.87,16.94,1.45
NJ,EPA Region 2,Essex,34013,34013012300,4815,2,2.21,0,4.73,0.86,17.05,1.47
NJ,EPA Region 2,Essex,34013,34013012400,4379,1.94,2.2,0,4.62,0.88,16.99,1.45
NJ,EPA Region 2,Essex,34013,34013012500,3779,2.07,2.23,0,4.94,0.85,17.27,1.55
NJ,EPA Region 2,Essex,34013,34013012600,2964,2.36,2.26,0,5.4,0.83,17.53,1.67
NJ,EPA Region 2,Essex,34013,34013012700,3904,1.94,2.21,0,4.68,0.91,17.15,1.5
NJ,EPA Region 2,Essex,34013,34013012800,3427,1.97,2.21,0,4.77,0.91,17.18,1.51
NJ,EPA Region 2,Essex,34013,34013012900,3044,2.19,2.25,0,5.2,0.87,17.42,1.61
NJ,EPA Region 2,Essex,34013,34013013000,1954,2.2,2.25,0,5.18,0.84,17.42,1.6
NJ,EPA Region 2,Essex,34013,34013013100,1683,2.08,2.23,0,4.96,0.85,17.33,1.57
NJ,EPA Region 2,Essex,34013,34013013200,2658,2.24,2.26,0,5.26,0.84,17.52,1.67
NJ,EPA Region 2,Essex,34013,34013013300,3333,2.25,2.26,0,5.31,0.82,17.58,1.68
NJ,EPA Region 2,Essex,34013,34013013400,4156,2.29,2.25,0,5.52,0.74,17.73,1.74
NJ,EPA Region 2,Essex,34013,34013013500,4491,2.26,2.26,0,5.46,0.76,17.69,1.75
NJ,EPA Region 2,Essex,34013,34013013600,5842,2.65,2.31,0,6.05,0.79,18.09,1.91
NJ,EPA Region 2,Essex,34013,34013013700,4654,2.34,2.26,0,5.54,0.81,17.7,1.77
NJ,EPA Region 2,Essex,34013,34013013800,4335,2.29,2.25,0,5.48,0.73,17.54,1.73
NJ,EPA Region 2,Essex,34013,34013013900,4892,2.29,2.25,0,5.45,0.76,17.52,1.73
NJ,EPA Region 2,Essex,34013,34013014000,3933,2.18,2.24,0,5.32,0.8,17.48,1.7
NJ,EPA Region 2,Essex,34013,34013014100,3575,2.23,2.25,0,5.42,0.84,17.56,1.72
NJ,EPA Region 2,Essex,34013,34013014200,3793,2.27,2.25,0,5.39,0.87,17.61,1.73
NJ,EPA Region 2,Essex,34013,34013014300,5372,2.44,2.28,0,5.69,0.84,17.82,1.81
NJ,EPA Region 2,Essex,34013,34013014400,3975,2.67,2.3,0,5.93,0.85,18,1.87
NJ,EPA Region 2,Essex,34013,34013014500,4189,2.53,2.3,0,5.9,0.89,17.92,1.85
NJ,EPA Region 2,Essex,34013,34013014600,4561,2.26,2.25,0,5.36,0.88,17.57,1.71
NJ,EPA Region 2,Essex,34013,34013014700,6528,2.23,2.25,0,5.38,0.87,17.55,1.71
NJ,EPA Region 2,Essex,34013,34013014800,3328,2.3,2.25,0,5.4,0.68,17.41,1.69
NJ,EPA Region 2,Essex,34013,34013014900,4497,2.47,2.27,0,5.68,0.68,17.63,1.79
NJ,EPA Region 2,Essex,34013,34013015000,3368,2.13,2.22,0,5.11,0.71,17.23,1.61
NJ,EPA Region 2,Essex,34013,34013015100,4567,2.29,2.24,0,5.37,0.71,17.41,1.7
NJ,EPA Region 2,Essex,34013,34013015200,3962,2.25,2.25,0,5.4,0.76,17.46,1.72
NJ,EPA Region 2,Essex,34013,34013015300,2744,2.21,2.24,0,5.24,0.79,17.43,1.69
NJ,EPA Region 2,Essex,34013,34013015400,4818,2.18,2.24,0,5.29,0.77,17.41,1.67
NJ,EPA Region 2,Essex,34013,34013015500,3886,2.23,2.25,0,5.39,0.8,17.53,1.73
NJ,EPA Region 2,Essex,34013,34013015600,4330,2.12,2.23,0,5.17,0.79,17.31,1.61
NJ,EPA Region 2,Essex,34013,34013015700,2218,2.25,2.25,0,5.41,0.82,17.55,1.72
NJ,EPA Region 2,Essex,34013,34013015800,4256,2.22,2.24,0,5.32,0.82,17.51,1.71
NJ,EPA Region 2,Essex,34013,34013015900,5341,2.27,2.25,0,5.37,0.84,17.57,1.71
NJ,EPA Region 2,Essex,34013,34013016000,7527,2.16,2.23,0,5.19,0.78,17.29,1.63
NJ,EPA Region 2,Essex,34013,34013016100,3143,2.07,2.21,0,4.99,0.61,17.09,1.56
NJ,EPA Region 2,Essex,34013,34013016200,3462,2.17,2.23,0,5.17,0.68,17.29,1.64
NJ,EPA Region 2,Essex,34013,34013016300,3657,2.07,2.21,0,4.98,0.7,17.08,1.57
NJ,EPA Region 2,Essex,34013,34013016400,3724,2.06,2.2,0,4.93,0.63,16.92,1.53
NJ,EPA Region 2,Essex,34013,34013016500,3942,2.09,2.21,0,5.01,0.72,17.1,1.57
NJ,EPA Region 2,Essex,34013,34013016600,2915,2.07,2.2,0,4.94,0.7,16.95,1.54
NJ,EPA Region 2,Essex,34013,34013016700,2362,2.11,2.22,0,5.1,0.78,17.17,1.6
NJ,EPA Region 2,Essex,34013,34013016800,3293,2.12,2.21,0,5.07,0.72,17.04,1.56
NJ,EPA Region 2,Essex,34013,34013016900,2942,2.09,2.2,0,4.96,0.68,16.94,1.52
NJ,EPA Region 2,Essex,34013,34013017000,3032,2.04,2.2,0,4.9,0.73,16.95,1.52
NJ,EPA Region 2,Essex,34013,34013017100,2211,2.1,2.21,0,5.05,0.76,17.11,1.58
NJ,EPA Region 2,Essex,34013,34013017200,2986,2.12,2.21,0,5.05,0.78,17.1,1.56
NJ,EPA Region 2,Essex,34013,34013017301,5105,1.69,2.04,0,4.69,0.82,16.09,1.33
NJ,EPA Region 2,Essex,34013,34013017302,6970,1.64,2.04,0,4.51,0.66,16.05,1.29
NJ,EPA Region 2,Essex,34013,34013017400,5620,1.86,2.15,0,4.45,0.66,16.51,1.36
NJ,EPA Region 2,Essex,34013,34013017500,5996,2.23,2.2,0,4.95,0.65,16.82,1.48
NJ,EPA Region 2,Essex,34013,34013017600,4740,2.04,2.2,0,4.85,0.75,16.91,1.5
NJ,EPA Region 2,Essex,34013,34013017700,4691,2.04,2.19,0,4.77,0.76,16.89,1.48
NJ,EPA Region 2,Essex,34013,34013017800,3719,1.98,2.18,0,4.62,0.65,16.67,1.37
NJ,EPA Region 2,Essex,34013,34013017900,3481,1.9,2.17,0,4.48,0.68,16.55,1.34
NJ,EPA Region 2,Essex,34013,34013018000,5885,1.81,2.13,0,4.52,0.6,16.36,1.33
NJ,EPA Region 2,Essex,34013,34013018100,2008,2.12,2.21,0,4.97,0.83,17.09,1.55
NJ,EPA Region 2,Essex,34013,34013018200,4312,2.04,2.19,0,4.8,0.71,16.89,1.46
NJ,EPA Region 2,Essex,34013,34013018300,4604,1.98,2.19,0,4.68,0.7,16.78,1.4
NJ,EPA Region 2,Essex,34013,34013018400,2043,2,2.2,0,4.78,0.75,16.97,1.47
NJ,EPA Region 2,Essex,34013,34013018600,3737,1.98,2.19,0,4.63,0.7,16.75,1.39
NJ,EPA Region 2,Essex,34013,34013018700,5156,1.93,2.18,0,4.56,0.72,16.71,1.37
NJ,EPA Region 2,Essex,34013,34013018800,4727,1.88,2.17,0,4.48,0.72,16.61,1.34
NJ,EPA Region 2,Essex,34013,34013018900,3547,1.84,2.16,0,4.42,0.7,16.56,1.32
NJ,EPA Region 2,Essex,34013,34013019000,4535,1.8,2.15,0,4.28,0.66,16.37,1.27
NJ,EPA Region 2,Essex,34013,34013019100,4092,1.91,2.17,0,4.47,0.75,16.64,1.36
NJ,EPA Region 2,Essex,34013,34013019200,4164,1.85,2.16,0,4.31,0.76,16.58,1.33
NJ,EPA Region 2,Essex,34013,34013019300,3407,1.85,2.16,0,4.35,0.74,16.54,1.33
NJ,EPA Region 2,Essex,34013,34013019400,2971,1.78,2.15,0,4.23,0.72,16.41,1.28
NJ,EPA Region 2,Essex,34013,34013019500,3967,1.98,2.19,0,4.65,0.79,16.72,1.41
NJ,EPA Region 2,Essex,34013,34013019600,5859,1.94,2.18,0,4.56,0.81,16.73,1.39
NJ,EPA Region 2,Essex,34013,34013019700,5949,1.84,2.18,0,4.43,0.83,16.73,1.39
NJ,EPA Region 2,Essex,34013,34013019800,2639,1.75,2.15,0,4.26,0.8,16.54,1.32
NJ,EPA Region 2,Essex,34013,34013019900,2482,1.79,2.14,0,4.34,0.71,16.45,1.3
NJ,EPA Region 2,Essex,34013,34013020000,5960,1.62,2.05,0,4.45,0.54,16.19,1.31
NJ,EPA Region 2,Essex,34013,34013020100,4942,1.57,2.04,0,4.38,0.53,16.07,1.28
NJ,EPA Region 2,Essex,34013,34013020200,4747,1.8,2.1,0,4.8,0.73,16.46,1.44
NJ,EPA Region 2,Essex,34013,34013020300,4500,1.72,2.08,0,4.77,0.65,16.5,1.46
NJ,EPA Region 2,Essex,34013,34013020400,5030,1.57,2.02,0,4.41,0.67,15.9,1.25
NJ,EPA Region 2,Essex,34013,34013020500,7429,1.6,2.03,0,4.5,0.73,15.98,1.27
NJ,EPA Region 2,Essex,34013,34013020600,4912,1.56,2.04,0,4.37,0.51,16.04,1.28
NJ,EPA Region 2,Essex,34013,34013020700,4444,1.55,2.04,0,4.39,0.43,16.04,1.27
NJ,EPA Region 2,Essex,34013,34013020800,7551,1.5,2.03,0,4.24,0.42,15.99,1.23
NJ,EPA Region 2,Essex,34013,34013020901,2113,1.6,2.02,0,4.48,0.82,15.95,1.27
NJ,EPA Region 2,Essex,34013,34013020902,5819,1.5,2,0,4.28,0.79,15.83,1.22
NJ,EPA Region 2,Essex,34013,34013021000,4961,1.82,2.11,0,4.69,0.7,16.37,1.39
NJ,EPA Region 2,Essex,34013,34013021100,4802,2.08,2.19,0,4.88,0.59,16.77,1.48
NJ,EPA Region 2,Essex,34013,34013021200,3569,1.9,2.16,0,4.53,0.61,16.59,1.4
NJ,EPA Region 2,Essex,34013,34013021300,5642,1.97,2.18,0,4.76,0.56,16.76,1.5
NJ,EPA Region 2,Essex,34013,34013021400,6769,2.08,2.2,0,4.99,0.59,16.89,1.53
NJ,EPA Region 2,Essex,34013,34013021601,7466,1.55,2.01,0,4.34,0.66,15.89,1.32
NJ,EPA Region 2,Essex,34013,34013021602,6183,1.68,2.05,0,4.78,0.74,16.18,1.41
NJ,EPA Region 2,Essex,34013,34013021701,3567,1.51,2.01,0,4.27,0.77,15.83,1.22
NJ,EPA Region 2,Essex,34013,34013021702,4255,1.59,2.02,0,4.4,0.81,15.89,1.25
NJ,EPA Region 2,Essex,34013,34013021801,2678,1.51,2.01,0,4.33,0.77,15.86,1.24
NJ,EPA Region 2,Essex,34013,34013021802,3505,1.54,2.01,0,4.33,0.75,15.88,1.27
NJ,EPA Region 2,Essex,34013,34013021803,4576,1.56,2.02,0,4.43,0.77,15.93,1.28
NJ,EPA Region 2,Essex,34013,34013022700,3192,2.47,2.32,0,5.56,0.96,18.51,1.86
NJ,EPA Region 2,Essex,34013,34013022800,2367,2.38,2.3,0,5.51,0.94,18.18,1.8
NJ,EPA Region 2,Essex,34013,34013022900,4170,2.39,2.29,0,5.52,0.87,17.91,1.74
NJ,EPA Region 2,Essex,34013,34013023000,3262,2.28,2.27,0,5.27,0.93,17.81,1.7
NJ,EPA Region 2,Essex,34013,34013023100,2519,2.16,2.25,0,5.02,0.88,17.54,1.63
NJ,EPA Region 2,Essex,34013,34013023200,3453,2.47,2.31,0,5.52,0.98,18.32,1.84
NJ,EPA Region 2,Essex,34013,34013980100,3557,2.52,2.31,0,5.03,0.73,18.9,1.82
NJ,EPA Region 2,Essex,34013,34013980200,1173,2.78,2.37,0,5.99,0.98,19.15,2.03
NJ,EPA Region 2,Gloucester,34015,34015500100,4288,1.66,2.21,0,4.63,1.3,17.08,1.79
NJ,EPA Region 2,Gloucester,34015,34015500201,2533,1.59,2.2,0,4.33,1.22,16.87,2.12
NJ,EPA Region 2,Gloucester,34015,34015500202,4943,1.56,2.19,0,4.56,1.39,16.96,1.94
NJ,EPA Region 2,Gloucester,34015,34015500203,4727,1.13,2.11,0,3.82,1.37,16.07,1.32
NJ,EPA Region 2,Gloucester,34015,34015500204,6070,1.19,2.15,0,3.95,1.21,16.3,1.43
NJ,EPA Region 2,Gloucester,34015,34015500205,3400,1.49,2.2,0,4.17,1.27,16.89,1.93
NJ,EPA Region 2,Gloucester,34015,34015500300,3036,1.64,2.22,0,4.34,1.29,17.08,2.21
NJ,EPA Region 2,Gloucester,34015,34015500400,6097,1.25,2.25,0,4.26,1.6,17.65,2.22
NJ,EPA Region 2,Gloucester,34015,34015500500,4897,1.12,2.16,0,3.9,1.98,16.41,1.59
NJ,EPA Region 2,Gloucester,34015,34015500600,9555,1,2.11,0,3.44,1.74,15.94,1.2
NJ,EPA Region 2,Gloucester,34015,34015500701,7988,1.08,2.09,0,3.55,1.54,15.86,1.18
NJ,EPA Region 2,Gloucester,34015,34015500702,5781,0.99,2.06,0,3.34,1.39,15.72,1.09
